 0.10767E+02  0.13327E-07 -0.13587E-06 -0.49714E-21  0.57001E+00  0.63984E+00  0.20753E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.70069E+02  0.85515E+06  0.54449E-05  0.22777E-01  0.72880E+02  0.00000E+00
 0.10931E+02  0.11786E-07 -0.14257E-06 -0.28372E-21  0.55554E+00  0.64361E+00  0.21737E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.69543E+02  0.67861E+06  0.55436E-05  0.24188E-01  0.72398E+02  0.00000E+00
 0.11097E+02  0.97795E-08 -0.14983E-06 -0.20266E-21  0.54145E+00  0.64590E+00  0.22734E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.69020E+02  0.53886E+06  0.56444E-05  0.25658E-01  0.71919E+02  0.00000E+00
 0.11266E+02  0.72485E-08 -0.15771E-06 -0.63693E-21  0.52772E+00  0.64674E+00  0.23749E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.68527E+02  0.42830E+06  0.57465E-05  0.27194E-01  0.71443E+02  0.00000E+00
 0.11437E+02  0.41308E-08 -0.16614E-06 -0.16465E-20  0.51437E+00  0.64639E+00  0.24781E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.68022E+02  0.33928E+06  0.58521E-05  0.28802E-01  0.70971E+02  0.00000E+00
 0.11612E+02  0.36026E-09 -0.17494E-06 -0.14145E-20  0.50138E+00  0.64487E+00  0.25833E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.67546E+02  0.26848E+06  0.59590E-05  0.30484E-01  0.70502E+02  0.00000E+00
 0.11788E+02 -0.41387E-08 -0.18387E-06 -0.39043E-21  0.48875E+00  0.64225E+00  0.26904E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.67104E+02  0.21239E+06  0.60682E-05  0.32245E-01  0.70035E+02  0.00000E+00
 0.11968E+02 -0.94526E-08 -0.19287E-06  0.13198E-20  0.47646E+00  0.63852E+00  0.27993E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.66658E+02  0.16762E+06  0.61796E-05  0.34085E-01  0.69572E+02  0.00000E+00
 0.12150E+02 -0.15664E-07 -0.20207E-06 -0.17222E-20  0.46450E+00  0.63373E+00  0.29097E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.66225E+02  0.13209E+06  0.62931E-05  0.36002E-01  0.69112E+02  0.00000E+00
 0.12335E+02 -0.22836E-07 -0.21171E-06 -0.14964E-20  0.45286E+00  0.62791E+00  0.30213E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.65808E+02  0.10374E+06  0.64090E-05  0.37998E-01  0.68655E+02  0.00000E+00
