  0.30001E-01  0.00000E+00  0.85340E-06  0.41175E-02  0.12253E+01  0.16156E-01  0.12132E+01  0.00000E+00  0.12294E+01  0.86388E+00  0.36552E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.31000E-01  0.00000E+00  0.85491E-06  0.41248E-02  0.12253E+01  0.16185E-01  0.12132E+01  0.00000E+00  0.12294E+01  0.86429E+00  0.36511E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.32000E-01  0.00000E+00  0.85650E-06  0.41325E-02  0.12253E+01  0.16215E-01  0.12132E+01  0.00000E+00  0.12294E+01  0.86471E+00  0.36469E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.33001E-01  0.00000E+00  0.85815E-06  0.41405E-02  0.12253E+01  0.16247E-01  0.12131E+01  0.00000E+00  0.12294E+01  0.86515E+00  0.36425E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.34000E-01  0.00000E+00  0.85988E-06  0.41489E-02  0.12252E+01  0.16280E-01  0.12131E+01  0.00000E+00  0.12294E+01  0.86560E+00  0.36380E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.35001E-01  0.00000E+00  0.86169E-06  0.41577E-02  0.12252E+01  0.16315E-01  0.12131E+01  0.00000E+00  0.12294E+01  0.86606E+00  0.36333E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.36001E-01  0.00000E+00  0.86358E-06  0.41668E-02  0.12252E+01  0.16350E-01  0.12130E+01  0.00000E+00  0.12294E+01  0.86654E+00  0.36285E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.37000E-01  0.00000E+00  0.86554E-06  0.41762E-02  0.12252E+01  0.16388E-01  0.12130E+01  0.00000E+00  0.12294E+01  0.86704E+00  0.36236E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.38001E-01  0.00000E+00  0.86759E-06  0.41861E-02  0.12252E+01  0.16426E-01  0.12130E+01  0.00000E+00  0.12294E+01  0.86754E+00  0.36185E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.39001E-01  0.00000E+00  0.86972E-06  0.41964E-02  0.12252E+01  0.16466E-01  0.12129E+01  0.00000E+00  0.12294E+01  0.86807E+00  0.36133E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.40000E-01  0.00000E+00  0.87194E-06  0.42071E-02  0.12252E+01  0.16508E-01  0.12129E+01  0.00000E+00  0.12294E+01  0.86860E+00  0.36079E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.41001E-01  0.00000E+00  0.87425E-06  0.42182E-02  0.12252E+01  0.16551E-01  0.12128E+01  0.00000E+00  0.12294E+01  0.86915E+00  0.36024E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.42000E-01  0.00000E+00  0.87665E-06  0.42297E-02  0.12252E+01  0.16596E-01  0.12128E+01  0.00000E+00  0.12294E+01  0.86972E+00  0.35968E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.43001E-01  0.00000E+00  0.87914E-06  0.42417E-02  0.12252E+01  0.16642E-01  0.12128E+01  0.00000E+00  0.12294E+01  0.87030E+00  0.35910E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.44000E-01  0.00000E+00  0.88173E-06  0.42541E-02  0.12251E+01  0.16690E-01  0.12127E+01  0.00000E+00  0.12294E+01  0.87089E+00  0.35851E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.45001E-01  0.00000E+00  0.88441E-06  0.42669E-02  0.12251E+01  0.16739E-01  0.12127E+01  0.00000E+00  0.12294E+01  0.87150E+00  0.35790E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.46001E-01  0.00000E+00  0.88719E-06  0.42803E-02  0.12251E+01  0.16791E-01  0.12126E+01  0.00000E+00  0.12294E+01  0.87212E+00  0.35727E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.47001E-01  0.00000E+00  0.89008E-06  0.42941E-02  0.12251E+01  0.16844E-01  0.12126E+01  0.00000E+00  0.12294E+01  0.87276E+00  0.35663E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.48001E-01  0.00000E+00  0.89307E-06  0.43084E-02  0.12251E+01  0.16898E-01  0.12125E+01  0.00000E+00  0.12294E+01  0.87342E+00  0.35598E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.49001E-01  0.00000E+00  0.89617E-06  0.43232E-02  0.12251E+01  0.16955E-01  0.12124E+01  0.00000E+00  0.12294E+01  0.87408E+00  0.35531E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.50001E-01  0.00000E+00  0.89937E-06  0.43385E-02  0.12251E+01  0.17013E-01  0.12124E+01  0.00000E+00  0.12294E+01  0.87477E+00  0.35463E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
